所管,組織,,,,,,,,                             項目,,"平成27年度
成立予算額(千円)",補正要求,,,"改平成27年度
予算額(千円)"
,,202,,,,,,,地方航空行政推進費,,"41,423",0,0,0,"41,423"
,観光庁,,,,,,,,,,"10,737,300","5,501,894","△ 19,973","5,481,921","16,219,221"
,,221,,,,,,,観光庁共通費,,"1,015,665",0,"△ 19,973","△ 19,973","995,692"
,,,95,016,2,11,1,02,,職員基本給,"524,799",0,"△ 4,666","△ 4,666","520,133"
,,,95,016,2,11,1,03,,職員諸手当,"274,249",0,"△ 4,878","△ 4,878","269,371"
,,,95,016,2,11,1,05,,非常勤職員手当,"23,386",0,"△ 6,398","△ 6,398","16,988"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"1,912",0,"△ 1,521","△ 1,521",391
,,,95,089,2,11,1,05,,児童手当,"8,425",0,"△ 2,510","△ 2,510","5,915"
,,,95,016,2,12,2,08,,職員旅費外6目,"182,894",0,0,0,"182,894"
,,222,,,,,,,観光振興費,,"3,180,053","1,317,476",0,"1,317,476","4,497,529"
,,,95,016,2,12,3,09,,外国人旅行者訪日促進対策庁費,"1,520,616","299,200",0,"299,200","1,819,816"
,,,95,016,2,12,3,09,,観光振興調査費,"932,690","71,276",0,"71,276","1,003,966"
,,,95,063,2,40,5,16,,訪日外国人旅行者受入環境整備緊急対策事業費補助金,0,"947,000",0,"947,000","947,000"
,,,95,016,2,12,9,06,,諸謝金外7目,"726,747",0,0,0,"726,747"
,,223,,,,,,,独立行政法人国際観光振興機構運営費,,"6,541,582","4,184,418",0,"4,184,418","10,726,000"
,,,95,062,2,30,5,16,,独立行政法人国際観光振興機構一般勘定運営費交付金,"6,541,582","4,184,418",0,"4,184,418","10,726,000"
,気象庁,,,,,,,,,,"58,692,370","524,494","△ 338,637","185,857","58,878,227"
,,231,,,,,,,気象官署共通費,,"35,642,330",0,"△ 328,068","△ 328,068","35,314,262"
,,,95,191,2,11,1,04,,超過勤務手当,"3,505,005",0,"△ 328,068","△ 328,068","3,176,937"
,,,95,191,2,12,9,06,,諸謝金外23目,"32,137,325",0,0,0,"32,137,325"
,,232,,,,,,,気象官署施設費,,"390,162",0,0,0,"390,162"
,,233,,,,,,,観測予報等業務費,,"20,088,226","524,494","△ 1,080","523,414","20,611,640"
,,,95,191,2,11,1,05,,非常勤職員手当,"10,947",0,"△ 1,080","△ 1,080","9,867"
,,,95,191,2,12,3,09,,観測予報庁費,"7,497,381","524,494",0,"524,494","8,021,875"
,,,95,191,2,12,9,06,,諸謝金外19目,"12,579,898",0,0,0,"12,579,898"
,,234,,,,,,,気象研究所,,"2,571,652",0,"△ 9,489","△ 9,489","2,562,163"
,,,13,073,2,11,1,02,,職員基本給,"989,985",0,"△ 6,733","△ 6,733","983,252"
,,,13,073,2,11,1,05,,短時間勤務職員給与,"1,810",0,△ 186,△ 186,"1,624"
,,,13,089,2,11,1,05,,児童手当,"17,650",0,"△ 2,570","△ 2,570","15,080"
,,,13,073,2,12,9,06,,諸謝金外10目,"1,562,207",0,0,0,"1,562,207"
,運輸安全委員会,,,,,,,,,,"2,035,441",0,"△ 48,832","△ 48,832","1,986,609"
,,241,,,,,,,運輸安全委員会,,"2,035,441",0,"△ 48,832","△ 48,832","1,986,609"
,,,95,016,2,11,1,02,,職員基本給,"1,082,573",0,"△ 24,570","△ 24,570","1,058,003"
,,,95,016,2,11,1,03,,職員諸手当,"548,602",0,"△ 11,456","△ 11,456","537,146"
,,,95,016,2,11,1,05,,委員手当,"5,560",0,△ 185,△ 185,"5,375"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"30,361",0,"△ 9,856","△ 9,856","20,505"
,,,95,089,2,11,1,05,,児童手当,"11,135",0,"△ 2,765","△ 2,765","8,370"
,,,95,016,2,12,9,06,,諸謝金外11目,"357,210",0,0,0,"357,210"
,海上保安庁,,,,,,,,,,"187,648,267","25,540,393","△ 1,783,364","23,757,029","211,405,296"
,,251,,,,,,,海上保安官署共通費,,"101,209,257",0,"△ 1,230,176","△ 1,230,176","99,979,081"
,,,95,014,2,11,1,02,,職員基本給,"58,411,955",0,"△ 1,018,446","△ 1,018,446","57,393,509"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"1,221,950",0,"△ 211,730","△ 211,730","1,010,220"
,,,95,014,2,12,9,06,,諸謝金外24目,"41,575,352",0,0,0,"41,575,352"
,,252,,,,,,,海上保安官署施設費,,"824,998","1,729,045",0,"1,729,045","2,554,043"
,,,95,014,1,20,2,08,,施設施工旅費,"1,677","16,764",0,"16,764","18,441"
,,,95,014,1,20,3,09,,施設施工庁費,"24,513","149,235",0,"149,235","173,748"
,,,95,014,1,20,4,15,,施設整備費,"794,808","1,563,046",0,"1,563,046","2,357,854"
,,,95,014,1,94,4,15,,不動産購入費,"4,000",0,0,0,"4,000"
,,253,,,,,,,船舶交通安全及海上治安対策費,,"60,281,825","10,756,371","△ 42,567","10,713,804","70,995,629"
,,,95,014,2,11,1,05,,非常勤職員手当,"52,047",0,"△ 1,267","△ 1,267","50,780"
,,,95,014,2,12,3,09,,通信業務庁費,"787,916","7,846",0,"7,846","795,762"
,,,95,014,2,12,3,09,,水路業務庁費,"1,712,165","396,140",0,"396,140","2,108,305"
,,,95,014,2,12,3,09,,航路標識庁費,"1,196,504","52,507",0,"52,507","1,249,011"
,,,95,014,2,12,3,09,,航空機及船舶運航費,"39,371,150","29,204",0,"29,204","39,400,354"
,,,95,014,2,12,3,09,,装備費,"691,339","247,026",0,"247,026","938,365"
,,,95,014,2,12,3,09,,電子計算機借料,"1,177,389",0,"△ 41,300","△ 41,300","1,136,089"
,,,95,014,2,20,4,15,,通信設備整備費,"293,983","1,519,968",0,"1,519,968","1,813,951"
,,,95,014,2,20,4,15,,航空機購入費,"5,152,570","8,503,680",0,"8,503,680","13,656,250"
,,,95,014,2,12,9,06,,諸謝金外24目,"9,846,762",0,0,0,"9,846,762"
,,254,,,,,,,船舶建造費,,"21,562,187","11,014,977","△ 485,418","10,529,559","32,091,746"
,,,95,014,1,20,2,08,,船舶建造旅費,"62,140","16,168",0,"16,168","78,308"
,,,95,014,1,20,3,09,,船舶建造庁費,"28,143","4,156",0,"4,156","32,299"
,,,95,014,1,20,4,15,,船舶建造費,"21,471,904","10,994,653","△ 485,418","10,509,235","31,981,139"
,,255,,,,,,,航路標識整備事業費,,"3,316,278","1,142,000",0,"1,142,000","4,458,278"
,,,43,014,1,20,4,00,,航路標識整備事業費,"3,316,278","1,142,000",0,"1,142,000","4,458,278"
,,256,,,,,,,航路標識整備事業工事諸費,,"453,722",0,"△ 25,203","△ 25,203","428,519"
,,,43,014,1,20,1,02,,職員基本給,"187,154",0,"△ 15,305","△ 15,305","171,849"
,,,43,014,1,20,1,03,,職員諸手当,"78,967",0,"△ 5,926","△ 5,926","73,041"
,,,43,089,1,11,1,05,,児童手当,"5,855",0,△ 255,△ 255,"5,600"
,,,43,014,1,20,5,16,,国家公務員共済組合負担金,"70,069",0,"△ 3,717","△ 3,717","66,352"
,,,43,014,1,20,2,08,,職員旅費外8目,"111,677",0,0,0,"111,677"
,,257,,,,,,,航路標識災害復旧事業費,,0,"880,997",0,"880,997","880,997"
,,,49,014,1,20,4,00,,航路標識災害復旧費,0,"880,997",0,"880,997","880,997"
,,265,,,,,,,航路標識災害復旧事業工事諸費,,0,"17,003",0,"17,003","17,003"
,,,49,014,1,20,1,04,,超過勤務手当,0,"6,009",0,"6,009","6,009"
,,,49,014,1,20,2,08,,工事施行旅費,0,"1,022",0,"1,022","1,022"
,,,49,014,1,20,3,09,,工事雑費,0,"9,972",0,"9,972","9,972"
環境省,環境本省,,,,,,,,,,"245,367,789","58,397,892","△ 1,204,775","57,193,117","302,560,906"
,,001,,,,,,,環境本省共通費,,"13,143,081",0,"△ 599,294","△ 599,294","12,543,787"
,,,95,016,2,11,1,02,,職員基本給,"4,314,893",0,"△ 172,874","△ 172,874","4,142,019"
,,,95,016,2,11,1,03,,職員諸手当,"2,180,564",0,"△ 43,931","△ 43,931","2,136,633"
,,,95,016,2,11,1,05,,委員手当,"68,341",0,"△ 11,955","△ 11,955","56,386"
,,,95,016,2,11,1,05,,非常勤職員手当,"4,795",0,△ 95,△ 95,"4,700"
,,,95,016,2,11,1,05,,休職者給与,"141,374",0,"△ 47,090","△ 47,090","94,284"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"68,053",0,"△ 14,798","△ 14,798","53,255"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"18,536",0,"△ 10,181","△ 10,181","8,355"
,,,95,016,2,15,1,05,,公務災害補償費,"29,650",0,"△ 3,137","△ 3,137","26,513"
,,,95,016,2,11,1,05,,退職手当,"1,223,517",0,"△ 230,741","△ 230,741","992,776"
,,,95,089,2,11,1,05,,児童手当,"75,180",0,"△ 19,470","△ 19,470","55,710"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"2,128,167",0,"△ 45,022","△ 45,022","2,083,145"
,,,95,016,2,12,9,06,,諸謝金外19目,"2,890,011",0,0,0,"2,890,011"
,,002,,,,,,,地球温暖化対策推進費,,"811,695",0,0,0,"811,695"
,,003,,,,,,,石油石炭税財源エネルギー需給構造高度化対策費エネルギー対策特別会計へ繰入,,"100,800,000",0,0,0,"100,800,000"
,,021,,,,,,,地球環境保全等試験研究費,,"257,974",0,0,0,"257,974"
,,004,,,,,,,地球環境保全費,,"2,271,977",0,0,0,"2,271,977"
,,005,,,,,,,大気・水・土壌環境等保全費,,"5,692,763","2,601,918",△ 451,"2,601,467","8,294,230"
,,,95,016,2,11,1,05,,委員手当,"2,061",0,△ 451,△ 451,"1,610"
,,,95,051,2,86,5,16,,地域環境保全対策費補助金,"350,000","2,601,918",0,"2,601,918","2,951,918"
,,,95,016,2,12,9,06,,諸謝金外13目,"5,340,702",0,0,0,"5,340,702"
,,006,,,,,,,廃棄物・リサイクル対策推進費,,"5,762,376","12,196,614",0,"12,196,614","17,958,990"
,,,95,016,2,12,3,09,,環境保全調査費,"2,002,853","426,085",0,"426,085","2,428,938"
,,,95,051,2,71,5,16,,産業廃棄物適正処理推進費補助金,"1,248,102","2,487,206",0,"2,487,206","3,735,308"
,,,95,088,2,81,5,16,,災害等廃棄物処理事業費補助金,"200,000","4,183,323",0,"4,183,323","4,383,323"
,,,95,086,1,82,5,16,,廃棄物処理施設整備交付金,"946,000","5,100,000",0,"5,100,000","6,046,000"
,,,95,016,2,12,9,06,,諸謝金外10目,"1,365,421",0,0,0,"1,365,421"
,,007,,,,,,,廃棄物処理施設整備費,,"48,491,166","40,300,000",0,"40,300,000","88,791,166"
,,,45,086,1,82,5,00,,廃棄物処理施設整備費補助,"4,524,000","2,000,000",0,"2,000,000","6,524,000"
,,,45,086,1,82,5,00,,循環型社会形成推進交付金,"43,887,000","38,300,000",0,"38,300,000","82,187,000"
,,,45,086,1,20,4,00,,廃棄物処理施設整備事業調査費外1目,"80,166",0,0,0,"80,166"
,,008,,,,,,,生物多様性保全等推進費,,"4,695,615","503,000","△ 132,687","370,313","5,065,928"
,,,95,051,1,82,5,16,,環境保全施設整備費補助金,"198,325",0,"△ 131,687","△ 131,687","66,638"
,,,95,016,2,81,5,16,,鳥獣捕獲等事業交付金,"500,000","503,000",0,"503,000","1,003,000"
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"243,345",0,"△ 1,000","△ 1,000","242,345"
,,,95,016,2,12,9,06,,諸謝金外16目,"3,753,945",0,0,0,"3,753,945"
,,009,,,,,,,環境保全施設整備費,,"221,885",0,0,0,"221,885"
,,010,,,,,,,自然公園等事業費,,"8,272,262","1,000,000",0,"1,000,000","9,272,262"
,,,45,052,1,20,4,00,,国立公園等整備費,"4,829,778","1,000,000",0,"1,000,000","5,829,778"
,,,45,052,1,20,4,00,,国立公園等維持管理費外3目,"3,442,484",0,0,0,"3,442,484"
,,011,,,,,,,化学物質対策推進費,,"1,549,688",0,"△ 1,126","△ 1,126","1,548,562"
,,,95,016,2,72,5,16,,経済協力開発機構等分担金,"10,641",0,"△ 1,126","△ 1,126","9,515"
,,,95,016,2,12,9,06,,諸謝金外9目,"1,539,047",0,0,0,"1,539,047"
,,012,,,,,,,環境保健対策推進費,,"17,145,506",0,"△ 414,296","△ 414,296","16,731,210"
,,,95,016,2,11,1,05,,委員手当,"8,735",0,△ 178,△ 178,"8,557"
,,,95,016,2,86,5,16,,水俣病対策地方債償還費補助金,"2,767,469",0,"△ 414,118","△ 414,118","2,353,351"
,,,95,016,2,12,9,06,,諸謝金外14目,"14,369,302",0,0,0,"14,369,302"
,,013,,,,,,,自動車重量税財源公害健康被害補償費,,"8,052,000",0,0,0,"8,052,000"
,,014,,,,,,,環境・経済・社会の統合的向上費,,"946,714",0,0,0,"946,714"
,,015,,,,,,,環境政策基盤整備費,,"6,944,380","210,000",0,"210,000","7,154,380"
,,,13,054,2,12,3,09,,公害調査費,"1,793,325","210,000",0,"210,000","2,003,325"
,,,95,016,2,12,9,06,,諸謝金外12目,"5,151,055",0,0,0,"5,151,055"
,,016,,,,,,,環境調査研修所,,"1,118,111",0,"△ 31,843","△ 31,843","1,086,268"
,,,13,054,2,11,1,02,,職員基本給,"201,219",0,"△ 18,823","△ 18,823","182,396"
,,,13,054,2,11,1,03,,職員諸手当,"109,567",0,"△ 11,644","△ 11,644","97,923"
,,,13,054,2,11,1,05,,短時間勤務職員給与,"6,691",0,△ 196,△ 196,"6,495"
,,,13,089,2,11,1,05,,児童手当,"3,540",0,"△ 1,180","△ 1,180","2,360"
,,,13,054,2,12,9,06,,諸謝金外11目,"797,094",0,0,0,"797,094"
,,017,,,,,,,環境調査研修所施設費,,"141,146",0,0,0,"141,146"
,,018,,,,,,,独立行政法人環境再生保全機構運営費,,"1,685,902",0,0,0,"1,685,902"
,,019,,,,,,,国立研究開発法人国立環境研究所運営費,,"11,098,305","1,298,360",0,"1,298,360","12,396,665"
,,,13,054,2,30,5,16,,国立研究開発法人国立環境研究所運営費交付金,"11,098,305","1,298,360",0,"1,298,360","12,396,665"
,,020,,,,,,,国立研究開発法人国立環境研究所施設整備費,,"329,892",0,0,0,"329,892"
,,022,,,,,,,環境研究総合推進費,,"5,300,000",0,0,0,"5,300,000"
,,023,,,,,,,石綿健康被害救済事務費労働保険特別会計へ繰入,,"84,779",0,0,0,"84,779"
,,025,,,,,,,廃棄物処理施設整備事業調査諸費,,"4,834",0,0,0,"4,834"
,,024,,,,,,,自然公園等事業工事諸費,,"515,738",0,"△ 25,078","△ 25,078","490,660"
,,,45,052,1,20,1,02,,職員基本給,"152,181",0,"△ 3,492","△ 3,492","148,689"
,,,45,052,1,20,1,03,,職員諸手当,"73,114",0,△ 808,△ 808,"72,306"
,,,45,052,1,20,1,05,,短時間勤務職員給与,"13,826",0,"△ 6,260","△ 6,260","7,566"
,,,45,052,1,20,1,05,,退職手当,"79,408",0,"△ 11,945","△ 11,945","67,463"
,,,45,089,1,11,1,05,,児童手当,"1,680",0,△ 785,△ 785,895
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"57,675",0,"△ 1,788","△ 1,788","55,887"
,,,45,052,1,20,9,06,,諸謝金外9目,"137,854",0,0,0,"137,854"
,,026,,,,,,,廃棄物処理施設災害復旧事業費,,"30,000","288,000",0,"288,000","318,000"
,,,49,088,1,82,5,00,,廃棄物処理施設災害復旧事業費補助,"30,000","288,000",0,"288,000","318,000"
,地方環境事務所,,,,,,,,,,"5,705,321",0,"△ 99,137","△ 99,137","5,606,184"
,,031,,,,,,,地方環境事務所共通費,,"3,723,237",0,"△ 99,137","△ 99,137","3,624,100"
,,,95,016,2,11,1,02,,職員基本給,"1,798,278",0,"△ 66,109","△ 66,109","1,732,169"
,,,95,016,2,11,1,03,,職員諸手当,"861,787",0,"△ 18,333","△ 18,333","843,454"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"29,676",0,"△ 12,780","△ 12,780","16,896"
,,,95,089,2,11,1,05,,児童手当,"28,260",0,"△ 1,915","△ 1,915","26,345"
,,,95,016,2,12,9,06,,諸謝金外12目,"1,005,236",0,0,0,"1,005,236"
,,033,,,,,,,地方環境対策費,,"1,982,084",0,0,0,"1,982,084"
,原子力規制委員会,,,,,,,,,,"45,153,775","2,366,000","△ 256,516","2,109,484","47,263,259"
,,051,,,,,,,原子力規制委員会共通費,,"3,881,431",0,"△ 254,531","△ 254,531","3,626,900"
,,,95,016,2,11,1,02,,職員基本給,"1,475,948",0,"△ 98,997","△ 98,997","1,376,951"
,,,95,016,2,11,1,03,,職員諸手当,"729,767",0,"△ 38,817","△ 38,817","690,950"
,,,95,016,2,11,1,05,,委員手当,"17,032",0,"△ 13,344","△ 13,344","3,688"
,,,95,016,2,11,1,05,,休職者給与,"14,727",0,"△ 7,424","△ 7,424","7,303"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"44,057",0,"△ 18,859","△ 18,859","25,198"
,,,95,016,2,11,1,05,,非常勤職員手当,"121,678",0,"△ 3,397","△ 3,397","118,281"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"43,922",0,"△ 21,333","△ 21,333","22,589"
,,,95,016,2,15,1,05,,公務災害補償費,"3,285",0,△ 197,△ 197,"3,088"
,,,95,016,2,11,1,05,,退職手当,"97,775",0,"△ 50,438","△ 50,438","47,337"
,,,95,089,2,11,1,05,,児童手当,"17,320",0,"△ 1,725","△ 1,725","15,595"
,,,95,016,2,12,9,06,,諸謝金外11目,"1,315,920",0,0,0,"1,315,920"
,,052,,,,,,,原子力安全確保費,,"3,897,486",0,"△ 1,460","△ 1,460","3,896,026"
,,,95,016,2,11,1,05,,非常勤職員手当,"30,515",0,"△ 1,460","△ 1,460","29,055"
,,,95,016,2,12,9,06,,諸謝金外15目,"3,866,971",0,0,0,"3,866,971"
,,054,,,,,,,放射能調査研究費,,"1,589,858",0,△ 525,△ 525,"1,589,333"
,,,13,073,2,11,1,05,,非常勤職員手当,"16,461",0,△ 525,△ 525,"15,936"
,,,13,073,2,12,9,06,,諸謝金外5目,"1,573,397",0,0,0,"1,573,397"
,,053,,,,,,,電源開発促進税財源電源利用対策及原子力安全規制対策費エネルギー対策特別会計へ繰入,,"35,785,000","2,366,000",0,"2,366,000","38,151,000"
,,,63,016,2,30,6,22,,電源開発促進税財源のエネルギー対策特別会計へ繰入,"35,785,000","2,366,000",0,"2,366,000","38,151,000"
防衛省,防衛本省,,,,,,,,,,"4,891,778,400","196,614,776","△ 4,748,430","191,866,346","5,083,644,746"
,,001,,,,,,,防衛本省共通費,,"782,887,837",0,"△ 2,574,452","△ 2,574,452","780,313,385"
,,,35,030,2,11,1,05,,委員手当,"5,441",0,"△ 1,375","△ 1,375","4,066"
,,,35,030,2,11,1,05,,国際機関等派遣職員給与,"45,521",0,"△ 21,030","△ 21,030","24,491"
,,,35,030,2,11,1,05,,短時間勤務職員給与,"1,082,921",0,"△ 81,510","△ 81,510","1,001,411"
,,,35,030,2,12,9,06,,諸謝金,"293,353",0,△ 530,△ 530,"292,823"
,,,35,030,2,11,9,06,,自衛官候補生手当,"3,683,844",0,"△ 410,402","△ 410,402","3,273,442"
,,,35,030,2,11,9,06,,生徒手当,"1,378,570",0,"△ 3,326","△ 3,326","1,375,244"
,,,35,030,2,60,9,06,,自衛官若年定年退職者給付金,"82,058,785",0,"△ 1,843,973","△ 1,843,973","80,214,812"
,,,35,030,2,12,3,09,,電子計算機等借料,"10,911,984",0,"△ 32,418","△ 32,418","10,879,566"
,,,35,030,2,11,5,16,,国家公務員共済組合負担金,"240,536,835",0,"△ 179,888","△ 179,888","240,356,947"
,,,35,030,2,95,9,06,,自衛官任用一時金外33目,"442,890,583",0,0,0,"442,890,583"
,,002,,,,,,,防衛本省施設費,,"4,604,315",0,"△ 3,290","△ 3,290","4,601,025"
,,,35,030,2,20,4,15,,施設整備費,"4,456,979",0,"△ 3,290","△ 3,290","4,453,689"
,,,35,030,2,12,2,08,,施設施工旅費外1目,"147,336",0,0,0,"147,336"
,,003,,,,,,,自衛官給与費,,"1,363,072,532","16,515,439",0,"16,515,439","1,379,587,971"
,,,35,030,2,11,1,02,,職員基本給,"930,719,845","6,064,770",0,"6,064,770","936,784,615"
,,,35,030,2,11,1,03,,職員諸手当,"432,352,687","10,450,669",0,"10,450,669","442,803,356"
,,004,,,,,,,武器車両等整備費,,"894,481,873","31,279,792",0,"31,279,792","925,761,665"
,,,35,030,2,12,3,09,,武器購入費,"134,155,715","11,583,895",0,"11,583,895","145,739,610"
,,,35,030,2,12,3,09,,通信機器購入費,"108,056,993","4,398,545",0,"4,398,545","112,455,538"
,,,35,030,2,12,3,09,,車両購入費,"15,892,696","5,663,833",0,"5,663,833","21,556,529"
,,,35,030,2,12,3,09,,弾薬購入費,"116,538,906","10,940",0,"10,940","116,549,846"
,,,35,030,2,12,3,09,,諸器材購入費,"75,943,843","3,274,265",0,"3,274,265","79,218,108"
,,,35,030,2,12,3,09,,通信維持費,"270,720,334","5,846,240",0,"5,846,240","276,566,574"
,,,35,030,2,12,3,09,,車両修理費,"5,298,772","32,501",0,"32,501","5,331,273"
,,,35,030,2,12,3,09,,諸器材等維持費,"57,247,078","469,573",0,"469,573","57,716,651"
,,,35,030,2,12,3,09,,武器修理費外2目,"110,627,536",0,0,0,"110,627,536"
,,005,,,,,,,艦船整備費,,"119,722,573","7,909,409","△ 15,402","7,894,007","127,616,580"
,,,35,030,2,12,3,09,,艦船修理費,"101,611,619","1,093,409",0,"1,093,409","102,705,028"
,,,35,030,2,12,4,15,,艦艇建造費,"14,483,045","6,816,000",0,"6,816,000","21,299,045"
,,,35,030,2,12,4,15,,支援船建造費,"3,037,647",0,"△ 15,402","△ 15,402","3,022,245"
,,,35,030,2,12,2,08,,艦船建造旅費外1目,"590,262",0,0,0,"590,262"
,,006,,,,,,,航空機整備費,,"503,885,112","81,460,960",0,"81,460,960","585,346,072"
,,,35,030,2,12,3,09,,航空機修理費,"333,504,635","26,596,138",0,"26,596,138","360,100,773"
,,,35,030,2,12,4,15,,航空機購入費,"170,380,477","54,864,822",0,"54,864,822","225,245,299"
,,007,,,,,,,平成23年度潜水艦建造費,,"14,824,153",0,"△ 1,180,996","△ 1,180,996","13,643,157"
,,,35,030,2,12,4,15,,艦艇建造費,"14,824,153",0,"△ 1,180,996","△ 1,180,996","13,643,157"
,,008,,,,,,,平成24年度甲Ⅲ型警備艦建造費,,"40,021,046",0,0,0,"40,021,046"
,,009,,,,,,,平成24年度潜水艦建造費,,"10,660,609",0,0,0,"10,660,609"
,,010,,,,,,,平成25年度甲型警備艦建造費,,"12,430,268","4,154,000",0,"4,154,000","16,584,268"
,,,35,030,2,12,4,15,,艦艇建造費,"12,430,268","4,154,000",0,"4,154,000","16,584,268"
,,011,,,,,,,平成25年度潜水艦建造費,,"19,205,715","3,045,000",0,"3,045,000","22,250,715"
